7.32348E-07,1.29491E-06,2.28624E-06,4.02899E-06,7.0836E-06,1.24174E-05,2.1687E-05,3.76997E-05,6.51514E-05,0.000111762,0.000189941,0.000319043,0.000528038,0.000857841,0.001361395,0.002097801,0.003114829,0.004413899,0.005897631,0.007317935,0.008272415,0.008316314,0.007212622,0.00519413,0.002959944,0.001256277,0.000367947,6.75565E-05,6.89E-06,3.35219E-07,6.42342E-09,3.80848E-11,5.15674E-14,1.08786E-17,2.20942E-22,2.35667E-28,6.15588E-36,1.50702E-45,1.0319E-57,4.31252E-73,1.61847E-92,4.8861E-117,5.6911E-148,5.5867E-187,3.7516E-236,4.0218E-298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.33828E-07,1.29792E-06,2.29241E-06,4.04177E-06,7.1103E-06,1.24736E-05,2.18057E-05,3.79511E-05,6.56842E-05,0.000112889,0.000192312,0.000323991,0.000538249,0.00087858,0.001402644,0.002177645,0.003264077,0.004680739,0.006348527,0.00802733,0.009292274,0.009624904,0.008667512,0.006544546,0.003958589,0.001811075,0.000583001,0.000120562,1.42822E-05,8.39029E-07,2.03838E-08,1.62941E-10,3.21373E-13,1.08858E-16,4.01301E-21,9.0663E-27,6.09194E-34,4.89963E-43,1.49974E-54,4.12891E-69,1.66311E-87,9.9624E-111,4.9908E-140,5.5805E-177,1.4547E-223,2.8338E-282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3527E-07,1.30084E-06,2.29839E-06,4.05414E-06,7.13611E-06,1.25278E-05,2.19201E-05,3.81935E-05,6.61979E-05,0.000113976,0.000194602,0.000328783,0.000548168,0.000898811,0.001443102,0.002256507,0.003412817,0.004949719,0.006809651,0.008766182,0.01037923,0.01106068,0.010323283,0.008153875,0.005219766,0.002564776,0.000903258,0.000209164,2.85714E-05,2.00811E-06,6.11412E-08,6.49383E-10,1.83173E-12,9.7347E-16,6.32692E-20,2.91861E-25,4.81724E-32,1.20105E-40,1.52754E-51,2.5267E-65,9.72792E-83,9.9928E-105,1.7918E-132,1.811E-167,1.3696E-211,3.3608E-267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.36674E-07,1.30367E-06,2.30418E-06,4.06609E-06,7.161E-06,1.258E-05,2.20302E-05,3.84266E-05,6.66919E-05,0.000115022,0.000196809,0.000333409,0.00055777,0.00091847,0.001482617,0.002334044,0.003560302,0.005219326,0.007278223,0.00953008,0.01152787,0.01262034,0.012185496,0.010044795,0.006785522,0.003567665,0.001368238,0.000352726,5.51501E-05,4.59471E-06,1.73294E-07,2.40993E-09,9.54388E-12,7.77506E-15,8.65218E-19,7.85478E-24,3.04026E-30,2.21651E-38,1.08832E-48,9.85997E-62,3.22945E-78,4.9128E-99,2.6215E-125,1.8982E-158,3.1085E-200,6.6471E-253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3804E-07,1.30642E-06,2.30978E-06,4.07762E-06,7.18496E-06,1.26302E-05,2.21359E-05,3.86501E-05,6.71656E-05,0.000116025,0.000198928,0.000337859,0.000567029,0.000937494,0.00152104,0.002409907,0.003705758,0.005487945,0.007751152,0.010313808,0.012730952,0.0142971,0.01425444,0.012234466,0.008695707,0.004874162,0.002026135,0.00057809,0.000102698,1.00482E-05,4.63988E-07,8.32487E-09,4.5436E-11,5.54304E-14,1.02553E-17,1.76562E-22,1.52962E-28,3.07503E-36,5.41383E-46,2.44783E-58,6.06685E-74,1.17943E-93,1.5556E-118,6.3882E-150,1.688E-189,2.172E-239,2.9089E-302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.39367E-07,1.30909E-06,2.31519E-06,4.08873E-06,7.20797E-06,1.26783E-05,2.22371E-05,3.88639E-05,6.76183E-05,0.000116984,0.000200955,0.000342121,0.00057592,0.000955823,0.00155822,0.002483739,0.003848383,0.005753867,0.008225068,0.011111374,0.013979372,0.016080377,0.016524118,0.014732283,0.010984581,0.006539673,0.002932784,0.000920652,0.000184456,2.09978E-05,1.1732E-06,2.67583E-08,1.97551E-10,3.52531E-13,1.05277E-16,3.31175E-21,6.12771E-27,3.20222E-34,1.8768E-43,3.85695E-55,6.43032E-70,1.37749E-88,3.7264E-112,6.8623E-142,2.1768E-179,1.1616E-226,3.0724E-286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.40656E-07,1.31166E-06,2.3204E-06,4.0994E-06,7.23003E-06,1.27243E-05,2.23336E-05,3.90676E-05,6.80495E-05,0.000117897,0.000202886,0.000346187,0.000584418,0.000973393,0.001594005,0.002555184,0.003987361,0.006015314,0.008696347,0.011916052,0.015262176,0.017955582,0.018981343,0.017537602,0.013676858,0.008616112,0.004149016,0.001424536,0.000319491,4.19193E-05,2.80062E-06,7.99991E-08,7.84078E-10,1.9989E-12,9.35305E-16,5.17849E-20,1.95227E-25,2.49933E-32,4.52558E-41,3.84795E-52,3.83384E-66,7.7972E-84,3.5866E-106,2.3389E-134,6.6164E-170,1.0072E-214,3.2847E-271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.41904E-07,1.31415E-06,2.32542E-06,4.10962E-06,7.25111E-06,1.27681E-05,2.24255E-05,3.92611E-05,6.84585E-05,0.000118763,0.000204718,0.000350047,0.000592499,0.000990144,0.001628247,0.002623885,0.004121862,0.006270449,0.009161151,0.012720451,0.016566628,0.019904043,0.021605053,0.02063761,0.016783423,0.011146135,0.005736026,0.002141229,0.000533553,7.99286E-05,6.30984E-06,2.22377E-07,2.83942E-09,1.00988E-11,7.18592E-15,6.74404E-19,4.9407E-24,1.45985E-30,7.57617E-39,2.42493E-49,1.28192E-62,2.13097E-79,1.3803E-100,2.5141E-127,4.7044E-161,1.4024E-203,3.512E-257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43113E-07,1.31655E-06,2.33023E-06,4.11941E-06,7.2712E-06,1.28098E-05,2.25125E-05,3.94441E-05,6.88448E-05,0.000119581,0.000206446,0.000353692,0.00060014,0.001006017,0.001660801,0.002689487,0.004251055,0.006517395,0.009615474,0.013516605,0.017878352,0.021903071,0.024365907,0.024005527,0.020297053,0.014156416,0.007748644,0.003126071,0.000858945,0.000145524,1.34132E-05,5.74524E-07,9.37743E-09,4.54329E-11,4.77076E-14,7.30788E-18,9.92009E-23,6.37158E-29,8.78843E-37,9.6295E-47,2.39656E-59,2.80118E-75,2.11397E-95,8.4716E-121,7.7649E-153,3.1058E-193,3.7103E-244,2.493E-308,0,0,0,0,0,0,0,0,0,0,0,0,0
7.44281E-07,1.31886E-06,2.33485E-06,4.12874E-06,7.29028E-06,1.28492E-05,2.25947E-05,3.96164E-05,6.92079E-05,0.000120348,0.000208068,0.000357112,0.000607317,0.001020955,0.001691522,0.002751644,0.004374116,0.006754264,0.010055196,0.014296088,0.01918153,0.02392621,0.027226238,0.027599378,0.024188574,0.017650471,0.010226712,0.004432143,0.001332719,0.000252933,2.68946E-05,1.37903E-06,2.82299E-08,1.81897E-10,2.73487E-13,6.58258E-17,1.57831E-21,2.07478E-27,7.0505E-35,2.40374E-44,2.49742E-56,1.76424E-71,1.28213E-90,8.894E-115,2.9525E-145,1.0834E-183,3.8262E-232,3.3155E-293,0,0,0,0,0,0,0,0,0,0,0,0,0
