6.7742E-08,1.18876E-07,2.0789E-07,3.61989E-07,6.26891E-07,1.07822E-06,1.83855E-06,3.10115E-06,5.15972E-06,8.43815E-06,1.35036E-05,2.10277E-05,3.16379E-05,4.55856E-05,6.21996E-05,7.9243E-05,9.2605E-05,9.70732E-05,8.87425E-05,6.82878E-05,4.2302E-05,1.99432E-05,6.66716E-06,1.44592E-06,1.81863E-07,1.15206E-08,3.07761E-10,2.77244E-12,6.35605E-15,2.60196E-18,1.21751E-22,3.71375E-28,3.64146E-35,4.71323E-44,2.62611E-55,1.53683E-69,1.59958E-87,3.1659E-110,7.1407E-139,5.3074E-175,1.5018E-220,5.8884E-278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.79564E-08,1.19323E-07,2.08829E-07,3.63966E-07,6.31062E-07,1.08702E-06,1.85704E-06,3.13976E-06,5.23955E-06,8.60091E-06,1.38292E-05,2.16632E-05,3.28389E-05,4.77641E-05,6.59499E-05,8.52851E-05,0.000101558,0.000109008,0.000102667,8.20232E-05,5.32679E-05,2.66515E-05,9.60234E-06,2.28827E-06,3.24063E-07,2.38355E-08,7.68459E-10,8.77145E-12,2.70904E-14,1.61383E-17,1.21101E-21,6.69442E-27,1.3876E-33,4.60858E-42,8.40988E-53,2.19149E-66,1.4952E-83,3.1565E-105,1.4017E-132,4.4369E-167,1.4124E-210,2.1165E-265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81681E-08,1.19764E-07,2.09754E-07,3.65916E-07,6.35179E-07,1.09571E-06,1.87533E-06,3.17802E-06,5.31887E-06,8.76318E-06,1.41553E-05,2.23032E-05,3.40573E-05,4.99945E-05,6.98344E-05,9.16362E-05,0.000111144,0.000122089,0.000118385,9.81124E-05,6.67262E-05,3.53823E-05,1.37154E-05,3.5837E-06,5.69903E-07,4.85042E-08,1.87919E-09,2.7032E-11,1.11709E-13,9.60163E-17,1.14306E-20,1.12972E-25,4.86622E-32,4.059E-40,2.36111E-50,2.6479E-63,1.13453E-79,2.4204E-100,1.977E-126,2.4466E-159,7.8671E-201,3.9338E-253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.83769E-08,1.20199E-07,2.10666E-07,3.67838E-07,6.39239E-07,1.10429E-06,1.8934E-06,3.21591E-06,5.3976E-06,8.92478E-06,1.44815E-05,2.2947E-05,3.52915E-05,5.22742E-05,7.38501E-05,9.82966E-05,0.000121381,0.00013638,0.000136057,0.000116868,8.31458E-05,4.66629E-05,1.94274E-05,5.55382E-06,9.89071E-07,9.70739E-08,4.50004E-09,8.11376E-11,4.45587E-13,5.47854E-16,1.02358E-19,1.78417E-24,1.5699E-30,3.21839E-38,5.80757E-48,2.70858E-60,6.98045E-76,1.42541E-95,2.0001E-120,8.879E-152,2.5879E-191,3.7677E-241,5.8945E-304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85828E-08,1.20628E-07,2.11565E-07,3.69732E-07,6.4324E-07,1.11275E-06,1.91125E-06,3.25338E-06,5.47567E-06,9.08556E-06,1.48073E-05,2.35936E-05,3.65398E-05,5.46002E-05,7.7993E-05,0.000105265,0.000132281,0.00015194,0.000155846,0.000138625,0.000103059,6.11313E-05,2.72885E-05,8.5166E-06,1.69387E-06,1.91054E-07,1.05514E-08,2.37162E-10,1.71898E-12,2.99725E-15,8.69333E-19,2.63609E-23,4.65713E-29,2.29609E-36,1.25062E-45,2.34359E-57,3.47877E-72,6.43833E-91,1.4489E-114,2.1162E-144,5.014E-182,1.8532E-229,3.0868E-289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.87858E-08,1.2105E-07,2.1245E-07,3.71597E-07,6.47181E-07,1.12108E-06,1.92886E-06,3.29042E-06,5.55302E-06,9.24534E-06,1.51325E-05,2.42422E-05,3.78004E-05,5.69693E-05,8.22585E-05,0.000112538,0.000143856,0.000168825,0.000177914,0.000163738,0.000127064,7.95512E-05,3.80086E-05,1.2922E-05,2.86239E-06,3.69745E-07,2.42217E-08,6.74972E-10,6.41251E-12,1.5719E-14,7.00067E-18,3.64242E-22,1.2698E-27,1.47308E-34,2.35617E-43,1.71372E-54,1.4027E-68,2.22731E-86,7.5025E-109,3.305E-137,5.7058E-173,4.6646E-218,6.9548E-275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89858E-08,1.21466E-07,2.13321E-07,3.73431E-07,6.5106E-07,1.12929E-06,1.94622E-06,3.327E-06,5.62956E-06,9.40394E-06,1.54565E-05,2.4892E-05,3.90714E-05,5.93779E-05,8.66408E-05,0.00012011,0.000156111,0.000187084,0.000202424,0.000192582,0.000155824,0.000102827,5.24931E-05,1.93981E-05,4.77246E-06,7.03562E-07,5.44315E-08,1.87018E-09,2.31275E-11,7.90087E-14,5.34395E-17,4.70515E-21,3.1808E-26,8.49403E-33,3.88091E-41,1.05813E-51,4.57109E-65,5.89327E-82,2.772E-103,3.3749E-130,3.8031E-164,5.9876E-207,6.7125E-261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91828E-08,1.21875E-07,2.14178E-07,3.75236E-07,6.54874E-07,1.13737E-06,1.96332E-06,3.36307E-06,5.70524E-06,9.5612E-06,1.57791E-05,2.55418E-05,4.03508E-05,6.1822E-05,9.11337E-05,0.000127974,0.000169048,0.000206761,0.00022953,0.000225542,0.00019007,0.000132016,7.18824E-05,2.88091E-05,7.85037E-06,1.31619E-06,1.19729E-07,5.04404E-09,8.06296E-11,3.80518E-13,3.86575E-16,5.68014E-20,7.31687E-25,4.39953E-31,5.58473E-39,5.51171E-49,1.20256E-61,1.19094E-77,7.29538E-98,2.2483E-123,1.4806E-155,3.9057E-196,2.7628E-247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93766E-08,1.22278E-07,2.1502E-07,3.77008E-07,6.58622E-07,1.14531E-06,1.98014E-06,3.39863E-06,5.77997E-06,9.71693E-06,1.60996E-05,2.61909E-05,4.16365E-05,6.42974E-05,9.57295E-05,0.00013612,0.000182664,0.000227889,0.00025938,0.000263011,0.000230592,0.000168341,9.75939E-05,4.2327E-05,1.27392E-05,2.42054E-06,2.57754E-07,1.32406E-08,2.71675E-10,1.75561E-12,2.64929E-15,6.40606E-19,1.54493E-23,2.04578E-29,7.01621E-37,2.41991E-46,2.55113E-58,1.83556E-73,1.36514E-92,9.7493E-117,3.3572E-147,1.29E-185,4.828E-234,4.5007E-295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95674E-08,1.22673E-07,2.15847E-07,3.78749E-07,6.62302E-07,1.15311E-06,1.99669E-06,3.43363E-06,5.85368E-06,9.87095E-06,1.64178E-05,2.68382E-05,4.29262E-05,6.67996E-05,0.00010042,0.000144537,0.00019695,0.000250493,0.000292109,0.000305385,0.000278238,0.000213199,0.000131366,6.15172E-05,2.03923E-05,4.37565E-06,5.43019E-07,3.38229E-08,8.84534E-10,7.75778E-12,1.71959E-14,6.74705E-18,2.99289E-22,8.53545E-28,7.68998E-35,8.94715E-44,4.35925E-55,2.15463E-69,1.81302E-87,2.7456E-110,4.421E-139,2.1498E-175,3.5658E-221,7.1371E-279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
